0	0	0.06196548417210579
0	1	0.1447197049856186
0	2	0.18691730499267578
0	3	0.2702126204967499
0	4	0.07444028556346893
0	5	0.07147161662578583
0	6	0.10657870024442673
0	7	0.08369426429271698
1	0	0.05343957245349884
1	1	0.14981386065483093
1	2	0.19989629089832306
1	3	0.24905544519424438
1	4	0.12180997431278229
1	5	0.08551669120788574
1	6	0.067820705473423
1	7	0.0726473405957222
2	0	0.06070701405405998
2	1	0.10995424538850784
2	2	0.20319652557373047
2	3	0.269215852022171
2	4	0.15193672478199005
2	5	0.07329782843589783
2	6	0.05505537614226341
2	7	0.0766364336013794
3	0	0.05107875168323517
3	1	0.113176628947258
3	2	0.15216724574565887
3	3	0.32337215542793274
3	4	0.11493062227964401
3	5	0.1051524206995964
3	6	0.068368099629879
3	7	0.07175397872924805
4	0	0.07602309435606003
4	1	0.11511567234992981
4	2	0.17808866500854492
4	3	0.24883025884628296
4	4	0.12595443427562714
4	5	0.08983288705348969
4	6	0.08680228888988495
4	7	0.07935279607772827
5	0	0.0777968242764473
5	1	0.13069549202919006
5	2	0.15435531735420227
5	3	0.25144726037979126
5	4	0.11516027897596359
5	5	0.10653193295001984
5	6	0.07956571131944656
5	7	0.08444730937480927
6	0	0.03290945664048195
6	1	0.10404393076896667
6	2	0.18725496530532837
6	3	0.3791814148426056
6	4	0.08097130805253983
6	5	0.08267532289028168
6	6	0.06739740073680878
6	7	0.06556613743305206
7	0	0.055353134870529175
7	1	0.1352534145116806
7	2	0.19263944029808044
7	3	0.254828542470932
7	4	0.12051723152399063
7	5	0.07518088817596436
7	6	0.0813949778676033
7	7	0.08483240008354187
8	0	0.06281948834657669
8	1	0.18288379907608032
8	2	0.13589993119239807
8	3	0.34704920649528503
8	4	0.1019502505660057
8	5	0.08607673645019531
8	6	0.05102947726845741
8	7	0.03229112550616264
9	0	0.04535246267914772
9	1	0.08551379293203354
9	2	0.31620359420776367
9	3	0.23796787858009338
9	4	0.12468910217285156
9	5	0.09064944833517075
9	6	0.04388882592320442
9	7	0.055734895169734955
10	0	0.058886490762233734
10	1	0.11481668800115585
10	2	0.2285890430212021
10	3	0.2247951775789261
10	4	0.1170315369963646
10	5	0.10865145176649094
10	6	0.07887153327465057
10	7	0.06835799664258957
11	0	0.05833498761057854
11	1	0.12572357058525085
11	2	0.16588343679904938
11	3	0.28911730647087097
11	4	0.13292746245861053
11	5	0.0648789331316948
11	6	0.09778362512588501
11	7	0.06535061448812485
12	0	0.060998428612947464
12	1	0.12251277267932892
12	2	0.172612726688385
12	3	0.3468673825263977
12	4	0.10134810209274292
12	5	0.08928564935922623
12	6	0.05631216615438461
12	7	0.05006270483136177
13	0	0.07035677134990692
13	1	0.09876325726509094
13	2	0.2037636935710907
13	3	0.2350483387708664
13	4	0.12332916259765625
13	5	0.1177888810634613
13	6	0.07905782759189606
13	7	0.07189210504293442
14	0	0.06425203382968903
14	1	0.13470959663391113
14	2	0.14940349757671356
14	3	0.3180997371673584
14	4	0.0972972884774208
14	5	0.09175977110862732
14	6	0.07687794417142868
14	7	0.06760025769472122
15	0	0.05405019223690033
15	1	0.10591194778680801
15	2	0.29605618119239807
15	3	0.21579140424728394
15	4	0.12280289828777313
15	5	0.0822819396853447
15	6	0.06661799550056458
15	7	0.05648737773299217
16	0	0.05250106379389763
16	1	0.16266877949237823
16	2	0.16274785995483398
16	3	0.2917872369289398
16	4	0.10481886565685272
16	5	0.06569850444793701
16	6	0.08678144961595535
16	7	0.07299625128507614
17	0	0.04660703241825104
17	1	0.1441894769668579
17	2	0.2223321497440338
17	3	0.27417638897895813
17	4	0.08802331238985062
